client_id,clnt_tenure_yr,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,bal_category,account_since_child
2405269,13,30,M,2,53722.12,3,6,medio,yes
2405811,12,50,F,3,33751.33,3,6,bajo,no
2406021,23,49,M,2,483324.86,4,7,alto,no
2406034,21,28,F,2,90767.73,6,9,medio,yes
2406154,6,45,M,2,126594.98,5,8,medio,no
2406259,14,45,F,2,39619.31,1,4,medio,no
2406356,6,27,U,2,25136.17,1,4,bajo,no
2408060,15,43,M,2,62243.63,2,5,medio,no
2408598,10,60,M,2,42367.74,2,5,medio,no
2408633,13,31,M,2,75513.84,1,4,medio,no
2408649,6,43,U,2,63484.97,1,4,medio,no
2408776,16,61,F,2,113598.76,2,5,medio,no
2408816,12,42,F,2,164944.34999999998,2,5,alto,no
2408879,4,49,U,2,208004.65,5,8,alto,no
2408953,13,42,F,2,153995.75,2,5,alto,no
2408987,5,56,M,2,41352.47,2,5,medio,no
2409434,9,63,F,2,47810.98,2,5,medio,no
2409622,10,54,M,3,54913.4,2,5,medio,no
2409779,17,46,M,2,124790.37,0,3,medio,no
2410363,20,48,F,2,255608.36,5,8,alto,no
2410623,22,48,F,2,123851.21,3,6,medio,no
2410868,13,58,M,2,128570.74,4,7,medio,no
2411177,4,60,F,2,35475.34,0,3,bajo,no
2411318,5,66,U,2,48697.35,0,3,medio,no
2411415,5,35,U,3,27176.76,2,5,bajo,no
2411512,14,41,F,2,33231.86,0,3,bajo,no
2411588,24,50,M,2,119998.53,4,7,medio,no
2411864,22,52,F,2,88738.62,4,7,medio,no
2411890,7,40,U,3,674381.14,1,4,alto,no
2411927,9,63,M,3,195216.59000000003,5,8,alto,no
2412181,5,32,U,2,42726.47,4,7,medio,no
2412538,18,40,M,4,1004007.26,4,7,alto,no
2412642,5,30,U,2,49099.92999999999,1,4,medio,no
2413002,11,41,F,2,178636.78999999998,2,5,alto,no
2413185,7,68,U,2,464720.84,6,9,alto,no
2413226,21,32,F,2,30170.17,0,3,bajo,yes
2413234,7,61,U,3,242546.89,6,9,alto,no
2413409,5,46,U,2,30461.14,2,5,bajo,no
2413454,13,62,M,2,633276.9500000001,1,4,alto,no
2413649,18,43,M,2,25999.88,3,6,bajo,no
2414260,5,29,U,2,64355.29,5,8,medio,no
2414359,4,18,F,2,27015.02,4,7,bajo,yes
2414386,5,23,U,2,40421.8,3,6,medio,no
2414527,11,24,F,3,36165.0,2,5,bajo,yes
2414662,14,64,M,2,467755.88,6,9,alto,no
2415000,5,56,F,2,27552.57,0,3,bajo,no
2415092,19,46,M,2,81043.63,3,6,medio,no
2415149,14,60,M,2,24431.58,0,3,bajo,no
2415180,14,55,F,2,47185.46,2,5,medio,no
2415294,24,45,F,3,134133.09999999998,4,7,medio,no
2415482,4,27,U,2,36529.93,0,3,bajo,no
2416203,8,63,M,2,278895.12,5,8,alto,no
2416620,6,53,U,2,25334.89,0,3,bajo,no
2416805,14,57,F,2,63152.27,0,3,medio,no
2416816,4,59,U,2,52570.59,6,9,medio,no
2417189,5,33,F,2,55254.33,0,3,medio,no
2417286,9,50,M,2,68199.69,2,5,medio,no
2417330,15,63,M,2,34870.91,1,4,bajo,no
2417351,8,60,F,2,82752.15,2,5,medio,no
2417368,6,31,U,3,53504.66,1,4,medio,no
2417474,15,71,M,2,47061.78999999999,0,3,medio,no
2417496,14,47,M,3,500452.19,5,8,alto,no
2417501,11,64,F,3,224731.96,5,8,alto,no
2417819,12,29,F,2,74259.23999999999,0,3,medio,yes
2417848,16,52,M,2,76812.62,5,8,medio,no
2417924,8,30,U,3,108759.2,0,3,medio,no
2418161,4,38,F,2,35208.04,6,9,bajo,no
2418227,10,42,F,2,30933.31,0,3,bajo,no
2418324,12,57,F,2,60391.4,6,9,medio,no
2418775,8,66,U,2,47245.01,0,3,medio,no
2418795,7,31,U,4,266122.71,4,8,alto,no
2419034,14,46,U,3,430118.41,3,6,alto,no
2419159,10,55,F,2,32332.38,0,4,bajo,no
2419293,10,26,M,2,60664.2,4,7,medio,yes
2420607,16,41,M,3,677325.3200000001,6,9,alto,no
2420728,5,37,U,2,48414.74,6,9,medio,no
2420826,15,53,M,2,49790.56,1,4,medio,no
2420905,7,26,U,2,48504.82,6,9,medio,no
2420919,10,55,F,2,121812.57,3,6,medio,no
2420923,19,59,F,2,38854.54,1,4,medio,no
2421681,11,30,M,3,48980.81,5,8,medio,no
2422177,30,51,M,3,219799.2,1,4,alto,no
2422256,8,71,U,2,32613.53,5,8,bajo,no
2422435,7,69,U,2,155242.86,6,9,alto,no
2422500,6,27,U,2,27684.32,6,9,bajo,no
2422593,11,65,M,2,64423.28,0,3,medio,no
2422852,14,39,M,2,88982.73,6,9,medio,no
2423011,16,70,F,2,105440.56,6,9,medio,no
2423061,7,73,U,2,274589.98,6,9,alto,no
2423250,38,83,F,2,104266.06,4,7,medio,no
2423443,23,53,M,2,39850.45,6,9,medio,no
2423591,16,46,F,2,49804.89,1,4,medio,no
2424231,13,31,F,3,101236.91,2,5,medio,no
2424440,23,42,M,2,212680.23,2,5,alto,no
2424817,12,31,M,2,26848.57,0,3,bajo,no
2424864,8,30,U,2,86549.29999999999,0,3,medio,no
2424965,19,63,F,2,218497.55,0,3,alto,no
2425225,5,35,U,2,31016.04,0,3,bajo,no
2425481,21,47,M,3,164999.37,6,9,alto,no
2425861,15,42,F,2,82519.64,0,3,medio,no
2426068,5,55,U,4,35554.81,6,9,bajo,no
2426496,12,50,M,2,129541.64,0,3,medio,no
2426649,4,22,U,2,26308.1,1,4,bajo,no
2426653,7,70,U,2,38011.68,0,3,medio,no
2426670,22,62,F,2,37230.69,0,3,bajo,no
2426725,5,53,U,3,42017.16,6,9,medio,no
2426792,22,59,M,2,508247.64,0,3,alto,no
2427048,8,40,U,2,29567.44,2,5,bajo,no
2427319,13,30,M,2,92959.15,0,3,medio,yes
2427579,16,38,F,2,91308.98,2,6,medio,no
2427690,18,61,F,2,36984.21,1,4,bajo,no
2428045,11,54,M,2,33947.92,1,4,bajo,no
2428552,7,24,U,2,25466.04,5,8,bajo,yes
2428657,21,31,M,2,59351.58,6,9,medio,yes
2428939,4,50,U,2,32138.73,4,7,bajo,no
2429000,12,49,F,2,28696.85,3,6,bajo,no
2429252,20,38,F,2,195091.9,1,4,alto,no
2429429,20,90,F,2,45794.25,2,5,medio,no
2429572,4,23,U,2,38065.27,3,6,medio,no
2429689,6,56,U,2,33538.3,2,5,bajo,no
2429948,5,58,U,2,32457.77,3,6,bajo,no
2430937,9,22,M,2,29843.62,0,3,bajo,yes
2431205,14,75,F,2,50445.19,1,4,medio,no
2431305,8,47,M,2,48418.28,5,8,medio,no
2431679,4,29,U,2,32179.34,4,7,bajo,no
2431736,4,58,U,2,26323.97,1,4,bajo,no
2432399,6,41,U,2,40664.97,0,3,medio,no
2432412,23,28,F,2,131650.18,0,3,medio,yes
2432802,10,63,M,3,976152.39,6,9,alto,no
2432885,5,66,F,2,194757.38,1,4,alto,no
2433176,7,57,U,2,57580.44,4,7,medio,no
2433237,7,60,U,2,99863.08,1,5,medio,no
2433455,14,74,M,2,532161.36,6,9,alto,no
2433851,13,62,F,2,299925.76,4,7,alto,no
2434043,6,37,U,2,38708.9,0,4,medio,no
2434281,4,43,F,2,56142.31,3,6,medio,no
2434294,6,26,U,2,52158.78999999999,1,4,medio,no
2434345,8,29,F,2,42484.75,4,7,medio,no
2434428,19,52,M,3,420416.98,6,9,alto,no
2434945,14,36,M,2,77731.45999999999,0,3,medio,no
2435403,13,27,F,3,160096.43,0,3,alto,yes
2435494,11,35,F,2,62364.92,2,5,medio,no
2435547,6,50,U,2,241122.0,5,8,alto,no
2435836,9,39,F,2,47920.35,6,9,medio,no
2435906,15,58,F,2,86223.79999999999,2,5,medio,no
2435985,15,62,M,2,43105.17,6,9,medio,no
2436105,10,75,M,2,425981.26,6,9,alto,no
2436306,13,29,M,3,49665.99,4,7,medio,yes
2436415,22,51,M,2,48494.92999999999,1,5,medio,no
2436537,15,38,F,2,33454.05,2,5,bajo,no
2437021,6,33,U,2,57564.55,1,4,medio,no
2437348,24,49,M,3,102530.88,2,5,medio,no
2437413,6,53,U,2,32842.69,2,5,bajo,no
2437429,4,36,F,2,197134.65,0,3,alto,no
2437471,7,32,U,4,69438.98,6,9,medio,no
2437813,12,41,F,3,128571.24,3,6,medio,no
2438098,4,30,U,2,59892.43,5,8,medio,no
2438282,16,77,F,2,62142.23,5,8,medio,no
2438516,5,53,U,2,54718.46,1,4,medio,no
2438878,6,26,U,2,25253.71,1,4,bajo,no
2439038,26,66,F,3,336148.83,3,6,alto,no
2439144,10,47,M,3,34463.2,6,9,bajo,no
2439287,25,30,F,3,56037.85,1,4,medio,yes
2439771,16,59,F,2,253752.26,6,9,alto,no
2439795,12,58,F,2,54843.46,4,7,medio,no
2439811,15,56,M,2,51156.27,0,3,medio,no
2439828,19,67,M,2,91306.28,0,3,medio,no
2440014,5,44,U,2,40171.14,6,9,medio,no
2440061,5,30,U,2,30236.22,2,5,bajo,no
2440065,9,45,F,2,79748.61,4,7,medio,no
2440161,10,50,F,2,53821.7,1,4,medio,no
2440296,12,77,F,2,309099.69,2,5,alto,no
2440403,7,23,U,3,126235.66,2,5,medio,yes
2440502,21,66,M,3,437365.42,5,8,alto,no
2440734,6,48,U,2,40262.88,1,4,medio,no
2441162,26,67,M,3,212995.99,6,9,alto,no
2441408,15,33,M,2,43760.06,6,9,medio,no
2441457,14,50,M,2,49111.53,3,6,medio,no
2441483,16,47,M,2,407474.36,4,7,alto,no
2442256,12,29,F,2,62114.66,2,5,medio,yes
2442261,24,63,F,2,83697.54000000001,5,8,medio,no
2442831,5,25,U,3,64705.48,6,9,medio,no
2442853,6,27,U,3,62518.34,5,9,medio,no
2442931,4,26,M,2,29072.56,6,9,bajo,no
2442976,24,66,F,3,548050.22,6,9,alto,no
2443089,15,42,M,3,377817.04,6,9,alto,no
2443297,21,45,M,3,211353.56,6,9,alto,no
2443596,22,70,U,2,49137.05,0,3,medio,no
2443684,14,49,F,2,158028.57,2,5,alto,no
2443802,15,38,M,2,50565.27,3,6,medio,no
2443994,6,41,U,2,27031.0,0,3,bajo,no
2443997,8,67,F,2,463205.74,6,9,alto,no
2444459,6,28,F,2,24517.55,6,9,bajo,no
2444673,15,66,F,3,136321.08000000002,3,7,medio,no
2444815,9,58,U,2,38023.34,6,9,medio,no
2444894,5,25,U,2,39665.06,0,3,medio,no
2445043,15,44,M,2,72776.79000000001,4,7,medio,no
2445077,24,79,M,3,213114.77,6,9,alto,no
2445093,10,36,F,2,29424.43,0,3,bajo,no
2445571,20,48,M,2,168795.59999999998,6,9,alto,no
2445630,4,58,U,2,24953.79,0,3,bajo,no
2445884,10,46,M,2,27736.99,0,3,bajo,no
2446022,9,41,F,3,280448.65,6,9,alto,no
2446320,4,63,F,2,135039.74,2,5,medio,no
2446381,17,54,F,2,69992.4,3,6,medio,no
2447199,11,66,F,2,174627.44,5,8,alto,no
2447231,13,62,M,2,154070.07,6,9,alto,no
2447244,5,26,U,4,65699.78,2,5,medio,no
2447461,5,24,U,2,131379.03,5,8,medio,no
2447566,8,40,F,2,49051.57,0,3,medio,no
2447571,17,51,U,2,94584.0,6,9,medio,no
2447983,13,54,M,3,74806.36,0,3,medio,no
2448065,8,58,M,2,920666.61,2,5,alto,no
2448594,7,57,U,2,55211.31,3,6,medio,no
2448647,12,46,F,3,92572.32,6,9,medio,no
2448787,15,37,F,2,34080.85,0,3,bajo,no
2448827,4,33,U,3,66193.42,6,9,medio,no
2448867,9,43,F,2,24853.4,0,3,bajo,no
2448910,8,34,F,2,57795.72,0,3,medio,no
2448942,27,72,M,2,93080.86,1,4,medio,no
2448965,5,22,U,2,26536.37,0,3,bajo,yes
2448970,14,56,M,2,27255.69,3,6,bajo,no
2449116,15,62,M,2,26788.51,1,4,bajo,no
2449601,19,57,M,3,1012774.24,3,6,alto,no
2449759,9,61,F,2,117408.12,1,4,medio,no
2449816,20,64,M,2,153964.64,0,3,alto,no
2449844,9,56,M,2,679479.4700000001,4,7,alto,no
2449889,23,67,F,4,764281.64,3,6,alto,no
2450057,20,69,M,2,1205987.24,6,9,alto,no
2450230,10,67,M,3,159024.15999999997,6,9,alto,no
2450413,5,48,U,2,37706.84,3,6,medio,no
2450890,23,59,F,3,204396.76,4,7,alto,no
2451074,15,62,F,2,34674.509999999995,4,7,bajo,no
2451760,10,67,M,2,191755.15,0,3,alto,no
2451899,7,35,U,3,62149.73,6,9,medio,no
2452053,22,53,M,2,146099.91,6,9,alto,no
2452066,5,30,M,2,28445.47,3,6,bajo,no
2452704,6,38,M,2,49067.94,0,3,medio,no
2452877,11,64,F,2,181053.21,3,6,alto,no
2453264,18,46,M,3,431288.9,6,9,alto,no
2453740,5,53,U,2,35939.99,6,9,bajo,no
2453811,4,30,U,2,27616.1,0,3,bajo,no
2454173,7,33,U,2,71002.04999999999,0,3,medio,no
2454265,14,24,F,2,35793.22,3,6,bajo,yes
2454337,4,24,U,3,158285.2,5,8,alto,no
2454436,8,36,U,2,91772.08,1,4,medio,no
2454453,7,42,U,2,25871.64,0,3,bajo,no
2454606,4,23,U,2,41225.15,6,9,medio,no
2454757,24,67,M,2,163784.39,6,9,alto,no
2454994,21,70,F,2,121532.54,4,7,medio,no
2455018,4,64,U,2,52843.75,1,4,medio,no
2455070,12,30,M,2,44355.99,2,5,medio,no
2455111,23,63,M,2,217524.81,6,9,alto,no
2455230,23,62,M,3,481325.09,6,9,alto,no
2456180,6,37,U,2,95609.24,5,8,medio,no
2456244,4,48,U,3,37247.53,0,3,bajo,no
2456295,5,36,U,2,52175.76,4,7,medio,no
2456828,15,61,F,2,27022.08,0,3,bajo,no
2456909,9,64,M,2,402623.7,6,9,alto,no
2457327,6,27,U,2,73010.23999999999,4,7,medio,no
2457355,14,70,M,2,58050.69,3,6,medio,no
2457672,16,50,M,2,52944.99,1,4,medio,no
2457764,3,23,F,2,26837.43,6,9,bajo,no
2457788,15,38,F,2,35087.7,4,7,bajo,no
2457806,6,36,U,2,37172.06,6,9,bajo,no
2458102,7,20,U,2,31710.28,2,5,bajo,yes
2458299,9,55,F,2,63059.54,2,5,medio,no
2458407,24,73,F,2,93879.81,1,4,medio,no
2458751,18,50,M,2,161825.91999999998,3,6,alto,no
2458866,5,56,M,2,654826.64,5,8,alto,no
2458943,6,20,U,2,33272.7,4,7,bajo,yes
2459074,10,43,M,2,49991.58,2,5,medio,no
2459082,35,63,F,3,92802.08,0,3,medio,no
2459128,25,64,M,2,148831.95,2,5,alto,no
2459169,15,61,F,2,154249.56,0,3,alto,no
2459355,8,41,U,2,191648.87,2,5,alto,no
2460415,7,45,U,2,53531.84,0,3,medio,no
2460459,18,36,M,3,179106.46999999997,6,9,alto,no
2460796,29,66,M,2,281056.45,6,9,alto,no
2460890,17,24,M,2,25177.92,1,4,bajo,yes
2460940,9,40,M,3,268840.55,3,6,alto,no
2460950,8,31,U,2,115431.68,6,9,medio,no
2461322,23,62,M,4,320963.82,6,9,alto,no
2461471,9,26,M,3,87249.66,6,9,medio,yes
2461921,11,37,F,3,248857.13,0,3,alto,no
2462140,10,49,F,4,144793.68,5,8,alto,no
2462644,7,57,U,2,734833.15,5,8,alto,no
2462661,21,51,M,2,145106.9,2,5,alto,no
2462823,6,28,U,3,90009.01,4,7,medio,no
2462987,7,55,U,2,137786.09,6,9,medio,no
2463388,14,25,M,3,47710.17999999999,5,8,medio,yes
2463601,5,60,M,3,153295.01,2,5,alto,no
2463820,8,31,U,2,29006.67,1,4,bajo,no
2463844,10,39,F,3,253845.07,4,7,alto,no
2464747,13,45,F,2,46664.65,1,4,medio,no
2464755,14,32,M,2,68854.9,6,9,medio,no
2464889,4,27,U,2,46648.38,2,5,medio,no
2465098,15,52,F,4,142206.99,6,9,alto,no
2465119,4,30,U,3,135127.93,5,8,medio,no
2465241,16,58,M,2,472946.15,2,5,alto,no
2465243,12,37,U,3,123964.46,6,9,medio,no
2465348,22,44,F,2,48785.62,0,3,medio,no
2465411,5,27,U,2,31486.97,6,9,bajo,no
2465426,6,50,U,2,150135.8,1,4,alto,no
2465500,6,26,M,2,56423.61,4,7,medio,no
2465653,11,23,F,3,70853.75,1,4,medio,yes
2465819,8,46,F,2,49045.1,1,4,medio,no
2465843,15,57,M,2,127652.72,0,3,medio,no
2466037,8,61,U,2,91607.2,6,9,medio,no
2466307,13,45,M,2,84861.44,6,9,medio,no
2466344,5,38,F,2,101666.73,0,3,medio,no
2466669,5,23,U,2,52135.59,3,6,medio,no
2467238,4,53,U,2,78204.36,0,3,medio,no
2467383,8,31,F,2,83186.26,0,3,medio,no
2467505,20,54,M,2,37144.56,6,9,bajo,no
2467879,21,59,U,3,236706.73,2,5,alto,no
2467952,27,84,F,2,384026.61,6,9,alto,no
2468222,11,29,F,2,60369.84,2,5,medio,no
2468250,7,30,U,2,56092.17999999999,2,5,medio,no
2468473,15,65,F,2,92243.36,1,4,medio,no
2468678,7,44,U,2,51940.44,3,6,medio,no
2468846,6,30,U,2,60152.2,4,7,medio,no
2469228,12,30,M,2,59762.28,6,9,medio,no
2469240,14,59,M,2,25030.33,0,3,bajo,no
2469563,5,67,F,2,34109.88,5,8,bajo,no
2469983,7,35,U,2,77979.95999999999,2,5,medio,no
2470571,12,33,F,3,117899.92,2,5,medio,no
2471025,18,41,M,3,523416.14,6,9,alto,no
2471080,4,43,U,2,25024.86,0,3,bajo,no
2471147,11,31,M,2,47277.58,2,5,medio,no
2471573,11,40,F,2,46380.52,0,3,medio,no
2471812,21,48,F,2,32579.24,1,4,bajo,no
2472185,16,56,F,2,59015.69,6,9,medio,no
2472637,20,48,M,3,225779.86,1,4,alto,no
2472691,15,40,M,4,185415.46,4,7,alto,no
2472976,4,67,F,2,661718.3400000001,5,8,alto,no
2473261,21,62,M,2,29216.65,2,5,bajo,no
2473281,10,74,F,2,30823.15,6,9,bajo,no
2473294,6,32,U,2,156893.27000000002,3,6,alto,no
2473387,14,58,U,2,29192.78,1,4,bajo,no
2473466,14,28,M,3,338740.38,3,6,alto,yes
2473510,5,48,U,2,30468.88,0,3,bajo,no
2473930,6,35,U,2,57430.99,4,7,medio,no
2473975,21,56,F,2,135366.66,5,8,medio,no
2474224,12,51,F,3,38084.38,1,4,medio,no
2474358,6,39,U,2,207474.64,4,7,alto,no
2474504,10,57,M,3,922118.17,1,4,alto,no
2474749,5,19,F,2,54032.53999999999,2,5,medio,yes
2474953,13,60,F,2,368134.49,3,6,alto,no
2475049,9,54,F,2,38435.31,0,3,medio,no
2475212,5,33,U,2,46523.32,2,5,medio,no
2475423,6,71,U,2,385727.75,4,7,alto,no
2475425,14,26,M,3,1122116.11,5,9,alto,yes
2475838,4,36,U,3,58060.59,5,8,medio,no
2475916,6,56,U,2,63226.7,4,7,medio,no
2475990,13,61,F,3,124658.62,3,6,medio,no
2476053,18,46,M,3,846641.89,6,9,alto,no
2476202,13,23,U,2,27991.6,2,5,bajo,yes
2476260,10,43,F,2,236651.82,6,9,alto,no
2476272,14,67,F,2,57145.29,2,5,medio,no
2476400,9,50,M,2,146478.38,3,6,alto,no
2476589,29,60,F,2,38795.78,2,5,medio,no
2477472,4,25,U,2,29127.16,0,3,bajo,no
2477521,12,77,F,2,53063.03999999999,1,4,medio,no
2477549,15,35,F,2,168870.72999999998,1,4,alto,no
2477779,21,21,F,2,29969.84,6,9,bajo,yes
2477796,6,48,U,2,27035.74,0,3,bajo,no
2477801,22,32,M,3,260069.43,3,6,alto,yes
2477818,13,25,M,2,62762.78,2,5,medio,yes
2478030,16,33,M,2,109360.34,0,3,medio,yes
2478041,9,62,F,2,56100.1,2,5,medio,no
2478101,12,60,M,3,131522.71,4,7,medio,no
2478508,14,39,M,3,557088.4400000001,3,6,alto,no
2478585,8,41,U,2,111738.69,2,5,medio,no
2478628,16,47,F,2,32456.28,2,5,bajo,no
2478632,14,43,F,2,30172.24,0,3,bajo,no
2478742,6,27,M,4,70903.51,6,9,medio,no
2479001,6,25,U,2,41074.98,6,9,medio,no
2479277,12,44,F,2,399096.77,6,9,alto,no
2479632,23,81,M,2,43212.89,6,9,medio,no
2479825,3,62,M,3,506161.55,6,9,alto,no
2479866,5,23,U,2,58730.11,3,6,medio,no
2480090,17,55,M,2,142088.09999999998,6,9,alto,no
2480299,11,52,F,2,69868.61,5,8,medio,no
2480352,8,43,M,2,27228.04,1,4,bajo,no
2480469,6,59,U,2,197992.07,0,3,alto,no
2480762,21,45,M,4,342374.94,6,9,alto,no
2481278,31,71,M,3,417225.39,3,6,alto,no
2481306,5,59,F,2,25923.97,3,6,bajo,no
2481545,16,67,F,2,132347.59999999998,2,5,medio,no
2481583,15,65,F,3,44186.25,2,5,medio,no
2482142,10,39,U,3,492387.36,4,7,alto,no
2482224,11,67,F,2,28881.45,2,5,bajo,no
2482270,13,61,F,3,302782.75,3,7,alto,no
2482282,4,36,U,3,51817.13,1,4,medio,no
2482751,13,73,U,2,433210.08,1,4,alto,no
2482954,14,50,M,2,30252.13,6,9,bajo,no
2482966,12,34,M,2,32325.07,0,3,bajo,no
2483117,4,52,M,2,32534.05,0,3,bajo,no
2483614,4,35,U,2,105677.1,3,6,medio,no
2483642,26,52,F,3,46830.99,6,9,medio,no
2483737,4,25,U,2,31262.66,1,4,bajo,no
2483751,14,67,F,3,49483.21,1,4,medio,no
2484038,13,44,F,2,48832.62,3,6,medio,no
2484214,9,54,M,2,190495.47,2,5,alto,no
2484575,7,59,F,3,205746.75,4,7,alto,no
2484785,10,68,M,2,61787.89,6,9,medio,no
2485024,17,54,F,2,35004.25,6,9,bajo,no
2485121,7,43,U,2,55502.84,6,9,medio,no
2485176,32,57,M,3,440521.13,5,9,alto,no
2485231,6,69,F,2,517207.24,3,6,alto,no
2485287,17,60,M,2,190218.43,4,7,alto,no
2486266,9,28,M,2,31784.65,1,4,bajo,no
2486509,6,19,U,3,50691.66,1,4,medio,yes
2486678,20,71,M,3,561168.4600000001,2,5,alto,no
2487043,20,46,U,3,142651.02000000002,3,6,alto,no
2487224,5,24,U,3,39683.33,6,9,medio,no
2487330,25,53,M,4,437559.83,2,5,alto,no
2487617,22,54,F,2,83440.06,2,5,medio,no
2487872,15,45,M,2,99624.17,2,5,medio,no
2487900,7,49,U,2,42042.15,2,5,medio,no
2487945,14,61,F,2,61083.95,1,4,medio,no
2487977,5,56,U,4,462775.71,2,5,alto,no
2488155,14,65,F,2,56915.65,0,3,medio,no
2488210,14,38,F,3,118059.5,6,9,medio,no
2488298,16,43,F,2,32574.38,2,5,bajo,no
2488808,23,55,F,2,169907.86,6,9,alto,no
2488896,5,46,U,2,39681.03,3,6,medio,no
2489153,12,41,F,3,254180.02,3,6,alto,no
2489233,6,51,U,2,57985.58,2,5,medio,no
2489460,19,55,F,4,170183.46999999997,6,9,alto,no
2489490,14,50,F,2,45895.75,2,5,medio,no
2489713,16,40,M,2,182865.77,6,9,alto,no
2489943,6,51,U,2,81759.43,3,6,medio,no
2489994,8,56,F,2,41334.45,6,9,medio,no
2490968,6,42,U,2,45194.56,2,5,medio,no
2491115,9,63,F,2,44766.35,1,4,medio,no
2491135,11,40,U,2,223119.99,6,9,alto,no
2491171,8,67,M,2,341480.12,6,9,alto,no
2491402,5,67,U,3,53302.56,4,8,medio,no
2491574,5,18,U,2,27082.96,4,7,bajo,yes
2491891,22,45,F,2,37077.21,6,9,bajo,no
2492053,5,67,U,2,118012.64,2,5,medio,no
2492084,9,58,F,2,31250.75,6,9,bajo,no
2492103,9,61,U,2,39666.11,0,3,medio,no
2492406,8,40,U,2,72495.6,1,4,medio,no
2492506,16,59,F,2,539615.5,5,8,alto,no
2493092,7,30,U,2,43451.28,6,9,medio,no
2493350,6,56,U,2,47751.88,0,3,medio,no
2493468,3,23,U,2,27417.62,4,7,bajo,no
2493522,6,24,U,2,25319.73,0,3,bajo,no
2493537,33,59,F,4,1283129.19,6,9,alto,no
2494024,16,36,F,2,193276.77,6,9,alto,no
2494435,10,41,M,2,46700.31,2,5,medio,no
2494470,5,71,F,2,252929.02,6,9,alto,no
2494635,4,27,U,2,52524.15,4,7,medio,no
2494977,11,48,M,2,40692.03,0,3,medio,no
2495009,6,37,U,2,25093.63,4,7,bajo,no
2495018,6,40,U,4,314782.16,6,9,alto,no
2495100,4,36,U,3,27930.15,6,9,bajo,no
2495175,15,46,M,2,159693.47999999998,3,6,alto,no
2495191,7,62,U,2,556260.66,6,9,alto,no
2495355,4,64,U,2,28789.68,1,4,bajo,no
2495460,5,65,U,2,39654.93,4,7,medio,no
2495471,4,43,F,3,34061.009999999995,3,6,bajo,no
2495855,4,25,U,2,36567.0,6,9,bajo,no
2495875,7,59,U,2,158319.63,2,5,alto,no
2496055,8,51,U,2,90148.25,0,3,medio,no
2496332,5,52,M,2,107002.53,1,4,medio,no
2496690,18,59,F,2,30835.07,6,9,bajo,no
2496739,8,32,U,2,50023.87,6,9,medio,no
2496814,4,45,U,2,44437.73,1,4,medio,no
2496847,6,66,U,2,399657.92,2,5,alto,no
2497100,10,56,M,2,154843.66999999998,4,7,alto,no
2497235,15,50,F,3,83080.45,2,5,medio,no
2497267,10,31,M,2,38096.3,4,7,medio,no
2497279,10,40,F,2,41539.98,0,3,medio,no
2497451,9,43,M,2,53261.22,0,3,medio,no
2498134,11,30,M,2,273802.26,6,9,alto,no
2498676,7,34,U,5,154685.38,6,9,alto,no
2498729,5,58,U,2,26172.73,2,5,bajo,no
2498857,3,69,U,2,109823.42,2,5,medio,no
2499274,16,45,M,2,245605.3,2,5,alto,no
2499433,7,58,U,2,100562.21,2,5,medio,no
2500352,8,25,U,2,82927.57,5,8,medio,yes
2500540,22,77,M,2,126067.93,2,5,medio,no
2500591,8,46,U,2,53421.72,6,9,medio,no
2500828,6,32,U,2,29264.63,0,3,bajo,no
2500988,5,71,M,2,303233.63,0,3,alto,no
2501151,6,42,F,2,44401.51,0,3,medio,no
2501329,27,59,M,2,205616.42,5,8,alto,no
2501361,12,44,F,2,108343.34,5,8,medio,no
2501468,10,51,M,4,72355.41,2,5,medio,no
2502178,7,22,U,2,54856.24,5,8,medio,yes
2502350,31,77,M,2,267459.74,6,9,alto,no
2502567,21,67,F,2,23810.82,1,4,bajo,no
2503558,14,63,F,2,27355.18,5,8,bajo,no
2503728,4,26,U,3,44186.94,6,9,medio,no
2503742,21,73,M,5,1264474.73,0,7,alto,no
2503853,14,59,F,2,85432.34,6,9,medio,no
2503988,12,48,F,3,47615.11,1,4,medio,no
2504073,12,32,M,2,94028.58,1,4,medio,no
2504179,6,58,U,2,49950.81,6,9,medio,no
2505317,23,58,M,3,368960.87,0,3,alto,no
2505992,14,40,F,4,309513.01,3,6,alto,no
2506067,12,68,M,2,77406.84,3,6,medio,no
2506130,9,54,F,2,50089.57,3,6,medio,no
2506177,15,37,F,2,91379.2,1,4,medio,no
2506346,30,59,M,4,1130666.18,6,9,alto,no
2506665,15,66,F,2,156076.43,6,9,alto,no
2506696,11,27,M,2,129530.72,1,4,medio,yes
2507080,21,41,M,4,178848.12,6,9,alto,no
2507991,20,36,F,2,48727.15,2,5,medio,yes
2508004,17,43,M,3,112753.79,6,9,medio,no
2508150,8,35,F,2,106950.45,0,3,medio,no
2508266,16,29,M,3,89841.06,6,9,medio,yes
2508419,11,67,M,2,58992.64,0,3,medio,no
2508453,15,66,M,2,34027.0,3,6,bajo,no
2508516,9,67,M,2,760106.37,6,9,alto,no
2508692,21,45,F,2,203249.62,5,8,alto,no
2508716,15,75,F,2,62437.48,2,5,medio,no
2509051,5,64,U,3,111390.68,6,9,medio,no
2509466,28,64,M,2,394664.53,4,7,alto,no
2509687,14,39,F,2,58480.73,1,4,medio,no
2509777,16,43,F,2,83661.89,6,9,medio,no
